"Region" "Disease" "burden_daly" "burden_yll" "burden_yld" "burden_death" "Prop_loc_burden_daly" "Prop_loc_burden_yll" "Prop_loc_burden_yld" "Prop_loc_burden_death" "Prop_glob_burden_daly" "Prop_glob_burden_yll" "Prop_glob_burden_yld" "Prop_glob_burden_death" "Prop_NHI_burden_daly" "Prop_NHI_burden_yll" "Prop_NHI_burden_yld" "Prop_NHI_burden_death" "Nb_RCTs_low" "Nb_RCTs_med" "Nb_RCTs_up" "Nb_Patients_low" "Nb_Patients_med" "Nb_Patients_up" "Prop_loc_RCTs_low" "Prop_loc_RCTs_med" "Prop_loc_RCTs_up" "Prop_loc_Patients_low" "Prop_loc_Patients_med" "Prop_loc_Patients_up" "Prop_glob_RCTs_low" "Prop_glob_RCTs_med" "Prop_glob_RCTs_up" "Prop_glob_Patients_low" "Prop_glob_Patients_med" "Prop_glob_Patients_up" "Prop_NHI_RCTs_low" "Prop_NHI_RCTs_med" "Prop_NHI_RCTs_up" "Prop_NHI_Patients_low" "Prop_NHI_Patients_med" "Prop_NHI_Patients_up"
"104" "Latin America and Caribbean" "Neoplasms" 9697365.05098 9482885.95828 214480.9065379 395572.7527309 8.39545011527449 14.3485075779709 0.434016501078597 17.3366511348859 5.48280933238231 5.48331913269583 5.46041231520532 5.4078911747522 7.26012288183112 7.21096193604633 10.3928469967492 7.90097749161075 545.975 593 633 56260.6926956792 64694.7509362334 77670.7642438011 11.8077701618096 12.766870530672 13.5845055739137 6.05047796143147 7.0020143482926 8.40526320496743 4.76521401755693 4.93541488645527 5.1063295800103 0.656595023656501 0.754671135570187 1.22143559052608 14.8731537773235 15.3806847215125 15.8876170143926 4.10838013523893 5.62162482213939 7.28994466406797
"105" "Latin America and Caribbean" "Neurological disorders" 4513854.8373 984454.9004 3529400.50589 34502.833602 3.90784949467411 1.48957381336283 7.14197866466368 1.51214557927303 6.85718232615793 3.70310563255084 8.99391648758085 3.2925240847239 8.45956054575213 4.45872292722605 11.2837103433727 5.47650324329621 230 271 318 18814.5284536767 25111.9572306781 58201.4389714995 5.50197553193876 6.4850060389295 7.61400337745039 2.26315158781761 3.04627903048288 7.00754387256181 3.94713544995819 4.249101105981 4.56212514335818 0.827317987947397 1.61819434398249 3.35096643265989 13.8401341896408 14.8232611174458 15.8576147526857 2.05611274073048 6.46444370912705 11.9938661221425
"106" "Latin America and Caribbean" "Nutritional deficiencies" 4348378.57679833 1639995.233033 2708382.15284243 44972.9794039 3.76458916746146 2.4814686301762 5.480592955964 1.97101759167984 4.88223812918654 4.31122123201775 5.30794026109312 6.36957357156139 4.948692307113 4.34218073262745 5.40591952849848 6.59735811453921 33 65 108 7918.37962402182 19826.8114891813 38268.3613053181 0.766831767015252 1.52254808748352 2.54418899932266 0.954359829246051 2.36115814218652 4.56661771764234 4.09760055463551 5.0587072198904 6.07986361384569 1.33087409607105 3.3515089913044 6.20547826235887 10.0647909782525 12.406015037594 14.7826932837083 2.01228440108729 5.30099835116701 9.93496836445798
"107" "Latin America and Caribbean" "Oral disorders" 1248381.99 NA 1248381.99 NA 1.08078108504257 NA 2.52618469427064 NA 8.70770719586638 NA 8.70770719586638 NA 10.4113857224641 NA 10.4113857224641 NA 84.975 142 348 9540.8030656736 19560.8202180191 76482.5308954231 1.99803771041122 3.36847355293812 8.1572048506613 1.13353970800551 2.34532287464481 8.98530073135553 5.12136390009483 6.29271159264621 7.75706807928539 0.717869245188442 2.48774148779525 5.81934962996269 13.9563011287809 15.6992712054608 17.6973337689736 1.30849827158738 5.78247589935516 14.4619575773666
"108" "Latin America and Caribbean" "Sense organ diseases" 2238808.436 NA 2238808.436 NA 1.93823831971699 NA 4.5303790424173 NA 6.93331465113712 NA 6.93331465113712 NA 7.95074613831408 NA 7.95074613831408 NA 209 246 287 22337.4125167935 28601.8381331044 45847.2188436412 4.97799685690272 5.83985533066283 6.81929094855844 2.65502614583313 3.4355481114259 5.54750613596946 4.38845953423482 4.72150497971228 5.05107280044819 1.3392670597661 2.12949524400826 3.3308890848782 17.2759373334587 18.5719235719236 19.8326722707107 2.65528574201791 5.13681186730098 10.423736500625
"109" "Latin America and Caribbean" "Sexually transmitted diseases excluding HIV" 498469.0568 388799.8621 109669.134 4973.611853 0.431547340785053 0.588291137550257 0.221922848906781 0.2179770294605 3.857465210089 3.32941944170956 8.81241081234323 3.50368549108449 3.91065086807356 3.33913298443499 9.94541058772653 3.53025161000999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"110" "Latin America and Caribbean" "Skin and subcutaneous diseases" 2817093.322 129270.1439 2687820.437 5831.49574 2.43888585513585 0.195598011777732 5.43898494474214 0.255575255224236 8.03460893296552 4.06065019608966 8.43145301578894 5.72448493231023 9.46937004875898 4.30982012039204 10.0478909533103 6.85160303137214 161 203 271 20623.8881849496 36419.7511999992 68126.3061618816 3.8726470380949 4.87369113720719 6.51301506831151 2.49518785251962 4.43623927363343 8.20429903970593 4.27777125717267 4.66315921679489 5.06271008754004 0.966367908604475 1.92304796308709 3.63460748983593 12.5147508802115 13.595166163142 14.716759100076 1.61393059925413 3.21692645993912 9.37118246291216
"111" "Latin America and Caribbean" "Sudden infant death syndrome" 72350.122 72350.122 0 842.194276 0.0626367922514827 0.109472609746792 0 0.0369106017793457 3.85259850171059 3.85259850171059 NA 3.85193834199045 4.63443542287631 4.63443542287631 NA 4.63304459908663 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"112" "Latin America and Caribbean" "Tuberculosis" 1046326.2487 792719.2775 253607.02892 22552.287941 0.905852237085311 1.19945959599787 0.513190834175008 0.988392515984508 1.85502794792437 1.59745342568349 3.73999639053001 1.65265314779997 1.86947442630653 1.60628514287102 3.83212933792724 1.67282177701118 8 29 42 2031.4689484127 41583.8614125895 46889.2196031746 0.185393444249661 0.67421141343607 0.985567832207902 0.249160782823159 4.82851199551024 5.72150805393329 6.90279038112523 9.6969696969697 12.5560538116592 0.150579073933349 1.28018189138977 7.01217162568154 9.86401964418087 13.3333333333333 17.0268295534253 0.152401364302237 1.29330112511701 7.5290188304808
"113" "Non-HI" "All" 1988512249.34945 1430548540.72275 557963427.635957 38330975.8594374 100 100 100 100 89.5700613822623 92.3651511300897 83.1210167365687 82.8768354405746 100 100 100 100 26404.975 27564 28597.075 15843979.7702922 36643188.4619163 38170996.9983858 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"114" "Non-HI" "Cardiovascular and circulatory diseases" 243858330.44823 229725942.553718 14132282.193054 11588132.0799839 12.2633557086716 16.0585912336574 2.53283306630531 30.2317690070779 84.8485887061226 85.7802857678566 72.1159635840498 78.688742588592 100 100 100 100 3026 3405 3819 1361693.03568977 1747887.27816182 21557013.8234325 10.8225999328358 12.1361623086645 13.5665592783242 3.64748877983695 4.78650869874444 56.4696976193786 31.3360909935686 31.9026802140989 32.4887625119351 25.8952102475168 35.4580502240276 84.7176952092343 NA NA NA NA NA NA
"115" "Non-HI" "Chronic respiratory diseases" 98843375.63435 61148976.14563 37694417.896267 3060159.8774 4.97071997754538 4.27451249677526 6.75571480660928 7.98351674797386 87.8722171775399 90.7259083806757 83.6061739075348 85.6524831914641 100 100 100 100 1361 1516 1681 372927.100817282 441777.797922575 922879.497402438 4.87519875273536 5.44026117833767 6.04929694454298 1.00114669590744 1.20282812695591 3.17289353120465 31.1417235705269 31.7470810569597 32.3605982235669 22.0309444169255 25.2819291148731 41.0127836220333 NA NA NA NA NA NA
"116" "Non-HI" "Cirrhosis of the liver" 26467085.3281 25960484.6345 506586.853327 820141.80763 1.33099936079141 1.81472238763629 0.0907921251171184 2.13963195363855 86.8835230673175 86.8732446203395 87.4131349389906 82.8292666236366 100 100 100 100 214 422 613 48715.6364843581 195746.307366049 474647.229916766 0.755964215080163 1.50440342876156 2.18580010681511 0.134881412259677 0.560019215541756 1.79176188986671 36.977553860366 39.7394136807818 42.4920906277052 26.4694938932001 54.6123721613906 75.559033754301 NA NA NA NA NA NA
"117" "Non-HI" "Congenital anomalies" 40957610.421 38186933.763 2770672.7425 516041.76231 2.05971124565109 2.6693909836647 0.496568879834849 1.34627869690134 94.6898154358947 95.1088088036503 89.2695538837619 93.1674382774601 100 100 100 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"118" "Non-HI" "Diabetes, urinary diseases and male infertility" 63483054.76538 42166881.16201 21316146.383342 1636647.5101721 3.1924900028224 2.94760226316447 3.82034831093799 4.26977783235629 83.7270054429884 87.7692805721777 76.7358938797955 78.5970517071708 100 100 100 100 3547 3911 4296 1397453.14188791 2265944.34277222 4075311.93382971 12.5986407073495 13.8688337367631 15.2236609940535 3.78593807554024 6.14146780651987 18.9786554761246 32.9114788257503 33.4123984695828 33.9284120335858 26.5070339889833 38.5937407369199 56.3165823762077 NA NA NA NA NA NA
"119" "Non-HI" "Diarrhea, lower respiratory infections, meningitis, and other common infectious diseases" 322437845.421058 305267318.002606 17170544.6955301 5305719.61561127 16.215029378197 21.3391792947045 3.07736024353428 13.8418589577989 97.920439690963 98.4262536559717 89.7229795011195 92.5764409187724 100 100 100 100 1099 1338 1608 989477.265442585 1817229.66000395 2480717.19830541 3.94830514733934 4.80221880788726 5.770897145426 2.73609118530781 5.00855129982728 12.1525673890883 36.9085097304134 38.2212354431041 39.4620460800083 36.9498509393413 52.3253460369658 61.6359039034938 NA NA NA NA NA NA
"120" "Non-HI" "Digestive diseases (except cirrhosis)" 28657666.099036 24698520.869303 3959148.6019328 853126.55058855 1.44116115494946 1.72650701225592 0.709571345689694 2.22568440134953 87.9714231627652 90.3439866417783 75.5880133927165 80.3340220092197 100 100 100 100 2181.975 2587 3252 551847.296636352 800486.888516854 2260914.91785022 7.99095727275065 9.49145128537493 11.8764380716273 1.50234503007473 2.33413118472739 8.50312379182838 36.869045611551 38.3789453562991 39.6439221939449 26.850724232746 43.9319617838287 68.2060457944441 NA NA NA NA NA NA
"121" "Non-HI" "Gynecological diseases" 8492759.0864 195243.63681 8297512.7666 5511.6469674 0.427091112422287 0.0136481658085756 1.48710692415018 0.0143790937846499 87.4614796163682 93.4458943479329 87.3298711169362 86.5253800720279 100 100 100 100 1054 1282 1770.025 225819.040240908 355867.543322056 1062690.02338144 3.77557543560776 4.62014764451633 6.36877423362472 0.614422488294113 1.01463233932326 3.62199751922044 41.725023340786 46.8126774912831 49.9347563489826 23.1290430082275 32.7969020471195 57.5008239801442 NA NA NA NA NA NA
"122" "Non-HI" "Hemoglobinopathies and hemolytic anemias" 13404970.049 5111996.0638 8292991.8895 98504.440951 0.674120566940711 0.357345166436456 1.48629667801646 0.256983911164233 89.2618890019435 96.7765831845967 85.1845329435184 90.5227810112972 100 100 100 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"123" "Non-HI" "Hepatitis" 12347304.4032 11859798.5143 487501.22942 272900.32471 0.6209317748603 0.829038524502505 0.0873715382181053 0.711957675460041 98.3766952892912 98.5526616948827 94.2813449494901 97.4273421281266 100 100 100 100 267 404 540 89434.4868226204 235061.217878907 470242.524239272 0.952525131846555 1.43529668109585 1.92490859834954 0.244695955547514 0.637991963633145 1.70949777759313 40.5460765387236 44.0717223271578 46.941280499338 34.9492383529048 57.3871506122845 72.3728950071528 NA NA NA NA NA NA
"124" "Non-HI" "HIV/AIDS" 94946438.14181 90441139.21928 4505251.2761719 1701697.4334959 4.77474746121741 6.32213005324425 0.807445623319841 4.43948372130194 98.7381182048335 98.886117605682 95.8580530695756 98.5971953831702 100 100 100 100 465 606 707 444646.555303953 916450.988955314 1133975.90363552 1.61790618514357 2.10715472108423 2.46421495412435 1.20167886987224 2.45325814183052 5.56968145188436 38.9648937394538 40.5087846861738 41.9973764262557 58.0832304254704 73.5599730994427 79.3714607437696 NA NA NA NA NA NA
"125" "Non-HI" "Leprosy" 8515.6718951 0 8515.6718951 0 0.000428243371288557 0 0.00152620610479439 0 99.7203483408376 NA 99.7203483408376 NA 100 NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"126" "Non-HI" "Malaria" 101343132.329277 97459538.21869 3883568.5316695 1458746.767252 5.09642987426564 6.81273899097831 0.696025642419585 3.80566039487577 99.9986074741647 99.9998980343017 99.9662313030214 99.9997351096262 100 100 100 100 218.95 368 429 821561.685087719 1961822 2192587.16078282 0.770679153799046 1.2961622013034 1.52486870086569 2.33847063007861 5.30500006124954 12.0487514682702 75.2310482273718 84.841628959276 87.970013477089 97.4341245649647 99.5681633736646 99.7965784644182 NA NA NA NA NA NA
"127" "Non-HI" "Maternal disorders" 18397450.50659 16803055.4580984 1594395.1201851 297247.680143846 0.925186682285151 1.17458827713802 0.285752621267744 0.775476422081912 99.3008746780236 99.4809786053834 97.4416997415627 99.4498777196287 100 100 100 100 615 927 1365 304223.908957285 518042.951401807 1870258.15542952 2.19123808743761 3.29774972344807 4.83311362364222 0.827340806094756 1.46916300973374 5.88884907398248 38.362259814287 41.8568859457991 45.6388672959016 26.7474707023732 52.1266306341338 76.8980873991423 NA NA NA NA NA NA
"128" "Non-HI" "Mental and behavioral disorders" 140646845.19168 5803665.15653 134843166.72108 149859.3737264 7.0729685088786 0.405695087675797 24.1670260168124 0.390961540546074 81.8121462848032 72.461548672768 82.2690673247681 69.8423412020944 100 100 100 100 2211 2400 2615.025 438474.112519817 519637.079792201 1188130.29222463 7.93617846721559 8.6617463792188 9.47992119891247 1.17719979388342 1.4376376123948 4.27784161994747 25.1864368890348 25.6873491444928 26.2611963771171 15.4922263818391 18.3200580439227 33.7353729579829 NA NA NA NA NA NA
"129" "Non-HI" "Musculoskeletal disorders" 115983087.219397 2385114.26036 113597964.640497 81658.3615096 5.83265641221679 0.166727251293059 20.3593925719831 0.213034914135887 76.5288219139685 78.0693993995791 76.4971264513341 65.5048448142407 100 100 100 100 2033.975 2286 2561 352799.602245774 442424.019134667 1168774.6472047 7.23207925671893 8.11712559782458 9.08897329250602 0.93753893770506 1.22442521554112 4.4564047970047 32.2741416427138 32.8956609586484 33.5094297759958 17.2598971610934 22.2736572040858 43.8285262462524 NA NA NA NA NA NA
"130" "Non-HI" "Neglected tropical diseases excluding malaria" 26787575.6205445 8678060.03885001 18109514.7163704 159234.760890145 1.34711644996445 0.606624647246547 3.24564547054614 0.415420576491637 99.0553973856005 98.8564367953791 99.1510235815136 97.8498658818885 100 100 100 100 215 314 433 573069.857539682 950776.178571429 1113516.04412806 0.762283302436954 1.11139176559737 1.5322290743451 1.56249988954041 2.53800367917354 5.77557310241541 50.2122325629314 63.1578947368421 69.9745862772211 81.6784862551573 93.3195236221085 96.4604465012128 NA NA NA NA NA NA
"131" "Non-HI" "Neonatal disorders" 216476524.1158 207745703.6948 8730745.9080234 2414984.599291 10.8863560778477 14.5221009830146 1.56475236110274 6.30034729130543 98.2697420700937 98.4951977617623 93.1938560978893 98.4948553668893 100 100 100 100 248 530 1247.05 211409.853041914 1154970.08981159 2174150.35550554 0.884084533491047 1.88828543682336 4.38891752702681 0.595209296455098 3.26207470570259 9.29399659059449 33.9787585980509 37.1001031991744 41.0977962027321 37.6911327302013 72.415976130057 87.8412376938574 NA NA NA NA NA NA
"132" "Non-HI" "Neoplasms" 133570260.57022 131506531.893848 2063735.8233503 5006630.5485735 6.71709518580628 9.19273468535416 0.369869371563325 13.0615786222954 75.5195114686468 76.0414377627718 52.5401010609824 68.4458496495439 100 100 100 100 3572.975 3858 4088.025 902540.224386015 1153587.53087096 1583826.8929607 11.6686193816845 12.5328962106091 13.2526171084795 2.30227441409268 2.93549864015903 6.11953512919309 31.7115445990379 32.0884111961891 32.4504931344827 10.8542045409079 13.3978576732396 21.6650289893684 NA NA NA NA NA NA
"133" "Non-HI" "Neurological disorders" 53358029.80412 22079301.99898 31278723.0307 630015.7613206 2.68331411192344 1.54341508662299 5.60587333890776 1.64362045889704 81.0583751847628 83.0530556168624 79.7070840520403 60.1209191057136 100 100 100 100 1581 1828 2119 288575.829127407 393477.916663604 1174984.91684309 5.71811148822743 6.61794143596856 7.67422875684 0.776038979829407 1.1197321013261 4.94343974447806 27.892863096846 28.6508688939006 29.4347519110632 18.7270587109874 25.8573961337928 51.5861548848577 NA NA NA NA NA NA
"134" "Non-HI" "Nutritional deficiencies" 87869245.1852016 37768930.7289759 50100304.6487208 681681.64624547 4.4188435456683 2.64017121082058 8.97913772968804 1.7784093176893 98.6571365968553 99.2870057117367 98.18755593958 96.5473369942458 100 100 100 100 280 526 824 177156.109942919 373032.685504423 947712.661068542 1.00319109477991 1.86585102294944 2.922051700565 0.487240958593816 1.04300977391468 3.1352405338687 37.4304922424824 40.8613893643284 44.174406169087 43.4300511543148 65.4407454325688 81.515405249041 NA NA NA NA NA NA
"135" "Non-HI" "Oral disorders" 11990545.9588 NA 11990545.9588 NA 0.602990801928566 NA 2.1489842102381 NA 83.6363902749105 NA 83.6363902749105 NA 100 NA 100 NA 532 903 2307.05 113650.407816288 348828.931616222 2097862.42761925 1.89920645876202 3.21664924873377 8.08012028794984 0.319322964613623 1.05608672772166 6.88013870730943 34.9877645337863 40.0254401554994 46.0364446444644 20.7519596867568 45.6234941845574 78.6400273374157 NA NA NA NA NA NA
"136" "Non-HI" "Sense organ diseases" 28158469.621 NA 28158469.621 NA 1.41605713669665 NA 5.04665148759033 NA 87.2033206761057 NA 87.2033206761057 NA 100 NA 100 NA 1134 1323 1557 284499.228943379 568929.521532286 1116491.40625853 4.06641271698533 4.74640874868833 5.59578114574781 0.776738308827971 1.55245260832134 4.02129554250035 24.5666697334525 25.4126594428959 26.4391640130851 25.5943510977375 41.5885353893718 57.7922051483346 NA NA NA NA NA NA
"137" "Non-HI" "Sexually transmitted diseases excluding HIV" 12746447.4231 11643736.9794 1102710.9744 140885.477933 0.641004219474638 0.813935119846915 0.197631407325762 0.367549937809144 98.6399793850491 99.7090998540425 88.6078129667013 99.2474723657042 100 100 100 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"138" "Non-HI" "Skin and subcutaneous diseases" 29749532.519 2999432.4656 26750095.612 85111.40697 1.49606986473092 0.209670093688999 4.79423816814265 0.222043412831727 84.8483995407752 94.2185539687971 83.9126644085562 83.5495708974811 100 100 100 100 1218 1491 1956 399218.530309462 1157621.15357696 1943620.47210769 4.40699601319263 5.41936396509936 7.08907498233144 1.12476425315821 3.16657539542455 8.42397340109265 33.3414022705219 34.2969787010033 35.2143519697684 32.7152164194813 59.6405668590443 71.3468449395133 NA NA NA NA NA NA
"139" "Non-HI" "Sudden infant death syndrome" 1561142.08956 1561142.08956 0 18177.9876707 0.0785080448999364 0.109128914197576 0 0.0474237539303984 83.129834600641 83.129834600641 NA 83.1405409468717 100 100 NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"140" "Non-HI" "Tuberculosis" 55969005.7257 49351093.1741 6617914.12962 1348158.438091 2.81461709597266 3.44980207027205 1.1860838545744 3.51715135830301 99.2272438617571 99.450177496398 97.595776674723 98.7943348485551 100 100 100 100 66 217 304 167515.308965517 2664579.72582418 3685778.3598841 0.233727409430704 0.76530612244898 1.0724506487047 0.549884456398757 7.49583549994743 19.3596627002087 62.0564190128775 72.9805013927577 80.0802811870901 92.7431172834641 99.1279002329537 99.6635052910327 NA NA NA NA NA NA
"141" "North Africa and Middle East" "All" 102273396.008358 60894646.6638839 41378752.2149453 1745096.22378691 100 100 100 100 4.60677793724328 3.93173882745802 6.1642820748475 3.77313776453587 5.14321176758238 4.25673403805776 7.41603305260769 4.55270491987032 7520.975 7863 8176 728377.769687772 771809.612591261 843736.74546503 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"142" "North Africa and Middle East" "Cardiovascular and circulatory diseases" 19214032.7554 18200967.5883 1013068.71069 797116.97582 18.786931406707 29.8892736643381 2.44828240694048 45.6775371440684 6.68537162397658 6.7962903258555 5.16961275257923 5.41279061114947 7.87917834099953 7.92290473856429 7.16847213246224 6.8787356781759 795 907 1028 97730.1389573199 160417.581788403 178932.83448125 10.0910419671468 11.473973973974 12.9670761431336 11.9599558965292 19.4112026340229 21.5527966037983 8.13045789736966 8.49419160050587 8.85660731021556 0.690258964387059 3.15405576159826 3.70830570287968 25.6105371709241 26.6260218441963 27.6320122781628 0.794382573693907 8.71544705975382 11.4682718551115
"143" "North Africa and Middle East" "Chronic respiratory diseases" 4781864.9938 2270654.6384 2511210.35572 92489.20276 4.67557075489037 3.72882472072328 6.068840217016 5.29994859305212 4.25110005149241 3.36893955831764 5.56986157198413 2.58873072067186 4.83782040335155 3.71331587464735 6.6620218479848 3.02236505494548 280 318 364 24051.4336885947 27930.1556765428 33977.3375195946 3.55474442914897 4.04053536038286 4.64638943562185 2.93632262046917 3.42616857454159 4.20394877737853 6.29398410932033 6.65375926509029 7.07739772764964 1.22460831456285 1.58911269362216 1.96799176260537 19.9333277591973 20.9645010046885 22.1719880956755 3.20948708672981 6.31590773718642 7.45089772322878
"144" "North Africa and Middle East" "Cirrhosis of the liver" 1471644.888 1442692.625 28952.22945 51760.7493 1.43893225945067 2.36916166533182 0.0699688315868136 2.96606849493248 4.83096990047853 4.82777540897778 4.99579711371594 5.2275165886228 5.56028315833312 5.55726383891441 5.71515610005604 6.31119506632339 48 98 148 4366.48436652885 60430.8369218501 69010.7378112664 0.612987996638787 1.23706134814441 1.87647905852272 0.531832401974471 7.21368958994915 8.39677044622739 7.85396782189686 9.26563549444905 10.7219447940847 1.48794637331243 9.87241691715301 26.9733016021952 19.9535826715903 23.3455882352941 26.7752005103901 2.55201353600338 17.9538744713485 54.2566502565861
"145" "North Africa and Middle East" "Congenital anomalies" 5091067.5 4841947.05 249119.872 59456.0839 4.97790011743029 7.95135092371218 0.602047811171121 3.40703756558355 11.7700284999906 12.0594080444879 8.02650543887533 10.7343463873474 12.4300891767594 12.6795910874925 8.99131348782885 11.5215643853807 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"146" "North Africa and Middle East" "Diabetes, urinary diseases and male infertility" 4671199.8228 2550838.0774 2120362.5063137 105057.976938 4.56736551743941 4.18893649466379 5.12427850723798 6.02018246936671 6.16078691289047 5.30950396946177 7.63308289149006 5.04522030206642 7.35818375480476 6.04938759307189 9.94721310400979 6.41909612699394 1070.975 1185 1304 112607.106620858 174069.547810877 190448.967900331 13.5301582062906 14.9334327245621 16.3837084882397 13.586517769432 20.9090473866249 22.8697294326248 9.80677020111385 10.128007198476 10.4618066977038 1.44985814854179 2.91352593930395 3.87713737853044 29.4613611825002 30.3176865770765 31.1867553117739 3.37052815804655 7.50066071019571 11.7321819408097
"147" "North Africa and Middle East" "Diarrhea, lower respiratory infections, meningitis, and other common infectious diseases" 10785476.172 9642370.695332 1143107.35731154 166931.1511838 10.5457299678585 15.8345129228754 2.76254670844973 9.56572760334983 3.27541752321134 3.10895522689249 5.9731942000851 2.91268536120888 3.34497836564926 3.15866459548404 6.65737387823882 3.14624901573446 204 260 334 24642.7463203093 31740.8205124615 41931.8864062933 2.59094288620918 3.30474244127525 4.24507721901923 3.01126083628594 3.89057293173673 5.17222262617783 6.81660482592885 7.44584818345494 8.11744974968349 0.698745706033531 0.936603057319226 1.31518987455911 17.7880515026182 19.4795245857423 21.4104349046234 1.25598337765097 1.78057014569858 3.29303721269428
"148" "North Africa and Middle East" "Digestive diseases (except cirrhosis)" 1084173.6688 923062.712257 161111.24633 32821.71470705 1.06007398904736 1.51583556655147 0.389357430337905 1.88079684430386 3.32812519590145 3.37644370636449 3.07593381045716 3.09063215748882 3.78318899052449 3.73731980607893 4.06934072268335 3.84722696584782 718.975 846 1044 61470.1476300723 74379.1899300279 100305.516706959 9.35463049701768 11.0142205527234 13.5054972745452 7.69273794037298 9.33792222706679 12.548401773925 11.7202495938747 12.5451720612825 13.2880913012093 1.57302393697315 4.00642029918037 5.22337789956063 31.3924783351839 32.687139600336 33.8791717572412 3.39260522514901 9.48810512911813 12.9597195442718
"149" "North Africa and Middle East" "Gynecological diseases" 657363.689 11004.73902 646360.054 291.152674 0.642751404232513 0.0180717675902483 1.56205786642002 0.0166840469901534 6.76976708053369 5.2669971559187 6.80282655763669 4.5707019926788 7.74028419165544 5.63641366233573 7.78980487504394 5.28249860199854 568 673 819 71318.2374124651 84222.6700136465 100742.034768706 7.22659010671697 8.54606648777734 10.3914843216692 8.69176276114065 10.2967185658017 12.4616433414008 19.0974969885238 24.4474696810614 27.6923249551167 3.89829845275765 7.60434106865151 10.346198091376 45.6304009613862 52.1939953810624 55.7017647204722 8.26798935742202 23.7322524894649 35.005297166897
"150" "North Africa and Middle East" "Hemoglobinopathies and hemolytic anemias" 1066843.92 407635.943 659208.3 7822.32962 1.04312945657228 0.669411787952397 1.59310821306474 0.448246320940705 7.10396988738832 7.71706653417221 6.77130182884773 7.18849855248333 7.95856996397829 7.97410518146964 7.94898040156826 7.94109336034011 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"151" "North Africa and Middle East" "Hepatitis" 338626.564 304005.981 34620.5497 9616.22869 0.33109936426901 0.499232687362489 0.083667456959941 0.551042891441969 2.69799473760881 2.52623166933138 6.69551539898692 3.43306151635592 2.74251409815603 2.5633317516604 7.10163331099482 3.52371463838263 43 68 106 3656.24030029857 6234.02459898467 10682.2304610199 0.53810510071966 0.859617235504793 1.33847098254008 0.445480390205488 0.756179476636394 1.2965725212128 6.36704119850187 7.54022576174707 8.83140356533375 0.849402224613828 1.56113065466865 2.66882438856488 14.3292027744776 17.0995670995671 20.702421008549 1.3862996863802 2.7424919688019 6.26107737721408
"152" "North Africa and Middle East" "HIV/AIDS" 285264.7037 266502.3841 18762.5228 5528.718429 0.278923664250562 0.437645012657673 0.0453433750310704 0.31681453169399 0.296656731783119 0.291387153277801 0.399209454929612 0.320336694663035 0.300448030787563 0.29466942411445 0.416458964214366 0.324894327286022 30 45 64 2524.23043237808 4086.26001221001 7023.92090326341 0.368344009203495 0.551200391964723 0.785952220528226 0.299645957779588 0.484841092534601 0.831834913741227 2.32052211747643 3.0176882535557 3.90296338995812 0.214440741021356 0.347957479827006 0.637015815138607 5.72517376995453 7.45341614906832 9.68704592026826 0.28661135729342 0.478109833176068 0.997450735083878
"153" "North Africa and Middle East" "Leprosy" 34.2475894 0 34.2475894 0 3.34863128992032e-05 0 8.2766124077638e-05 0 0.401046633415633 NA 0.401046633415633 NA 0.402171312162771 NA 0.402171312162771 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"154" "North Africa and Middle East" "Malaria" 497422.076543 474403.5671 23018.820463 7709.07319 0.486365072400988 0.779056276848987 0.0556295664582317 0.441756338986918 0.490822750767074 0.486769270655248 0.592523271306291 0.528470941116777 0.490829585695862 0.48676976699344 0.592723426284034 0.528472340989137 0 2 11.0499999999993 0 118.444444444444 1303.22837955478 0 0.0243872698451408 0.144235165248038 0 0.0140662376904409 0.15654609593878 0 0.421052631578947 2.32558139534884 0 0.00647973436302201 0.0767116692031433 0 0.496277915632754 3.02125342513876 0 0.00651505098758274 0.0780227014681234
